-2.443202584981918335e-02,8.081171661615371704e-02,-8.044069260358810425e-02,-5.985793471336364746e-02,1.091370731592178345e-02,5.768071860074996948e-02,3.934810310602188110e-02,2.097584307193756104e-03,2.992775104939937592e-02,-7.398385554552078247e-02,-6.448119133710861206e-02,-4.021163657307624817e-02,-7.103278487920761108e-02,-6.275704503059387207e-02,-8.436098694801330566e-02,3.948564082384109497e-02,2.388611622154712677e-02,6.765084713697433472e-02,-2.126652002334594727e-02,3.339529037475585938e-03,6.805060058832168579e-02,7.971086353063583374e-02,-5.574525892734527588e-02,-2.752808853983879089e-02,7.481446117162704468e-02,-3.053652867674827576e-02,-4.495967179536819458e-02,-4.599022865295410156e-02,2.364302426576614380e-02,-2.624381333589553833e-02,-7.489626854658126831e-02,3.506346791982650757e-02,4.600290209054946899e-02,-3.545002266764640808e-02,-4.585609957575798035e-02,-7.345346733927726746e-03,1.970968022942543030e-02,9.600155055522918701e-02,2.998339198529720306e-02,-5.304916296154260635e-03,-5.062450841069221497e-02,8.436523377895355225e-02,1.215874776244163513e-01,3.116712346673011780e-02,1.323614269495010376e-01,1.254749596118927002e-01,4.717038944363594055e-02,-3.986182622611522675e-03,-1.500262618064880371e-01,-9.430247545242309570e-02,5.736576765775680542e-02,-6.254524737596511841e-02,-2.153232693672180176e-02,4.779642075300216675e-02,4.876624792814254761e-02,6.089047342538833618e-02,8.833713829517364502e-03,-7.483842968940734863e-02,4.447767883539199829e-02,2.803318202495574951e-03,4.731187969446182251e-02,-5.439558625221252441e-02,1.105462089180946350e-01,4.927943274378776550e-02,2.022420521825551987e-04,-2.644855156540870667e-02,-9.946941584348678589e-02,-9.780336171388626099e-02,4.281461611390113831e-02,1.973670721054077148e-02,4.364435747265815735e-02,-1.440429314970970154e-02,4.293187335133552551e-02,5.055667832493782043e-02,9.719363600015640259e-02,1.060213074088096619e-01,-6.051341071724891663e-02,-1.783097237348556519e-01,-1.382279098033905029e-01,-1.102603524923324585e-01,-7.553055137395858765e-02,-6.486717611551284790e-02,6.356608122587203979e-02,6.412877887487411499e-02,-7.656817883253097534e-02,-4.418030381202697754e-03,-5.927055329084396362e-02,-1.125343842431902885e-03,-2.054636180400848389e-02,-5.915907025337219238e-02,-3.774946182966232300e-02,-6.602323055267333984e-02,-7.531246542930603027e-02,-4.153082892298698425e-02,-1.118394657969474792e-01,-1.650729477405548096e-01,-7.140912860631942749e-02,-8.497317135334014893e-02,-1.099770665168762207e-01,6.425298005342483521e-02,1.253036111593246460e-01,1.801466047763824463e-01,2.488873600959777832e-01,1.445206552743911743e-01,4.433266073465347290e-02,-9.978958964347839355e-02,-1.738180816173553467e-01,-7.068669050931930542e-02,-1.169515028595924377e-01,-1.818173825740814209e-01,8.041124790906906128e-02,-7.030671089887619019e-02,5.136601626873016357e-03,6.626471132040023804e-02,4.276804253458976746e-02,8.648788183927536011e-02,4.701555520296096802e-02,6.733732670545578003e-02,-4.182669520378112793e-02,9.939405322074890137e-02,-5.359926819801330566e-02,-7.012844085693359375e-02,-6.481266021728515625e-02,-1.579166799783706665e-01,-1.154469847679138184e-01,-5.525863543152809143e-02,-8.454225957393646240e-02,-4.113903641700744629e-02,-8.962385356426239014e-02,8.654731512069702148e-02,2.065510153770446777e-01,1.278421729803085327e-01,1.125023066997528076e-01,3.612884879112243652e-02,1.181991491466760635e-02,-6.077297404408454895e-02,-1.057742834091186523e-01,2.836697921156883240e-02,-8.290056139230728149e-02,5.459800362586975098e-03,5.318939685821533203e-03,-7.131955027580261230e-02,-9.739699773490428925e-03,1.557786483317613602e-02,9.215204417705535889e-02,9.681346267461776733e-02,6.980942934751510620e-02,-3.197151422500610352e-02,5.342499539256095886e-02,3.749604895710945129e-02,1.026287395507097244e-02,4.962906613945960999e-02,-4.799557104706764221e-02,7.988841831684112549e-02,3.193578496575355530e-02,-1.239240765571594238e-01,-6.016030162572860718e-02,-1.220878362655639648e-01,7.211496704258024693e-04,1.668986491858959198e-02,1.334262192249298096e-01,1.665802001953125000e-01,3.247590735554695129e-02,1.089663710445165634e-02,2.117187529802322388e-02,4.771245270967483521e-02,4.980090260505676270e-02,-1.437093168497085571e-01,2.645574510097503662e-02,-8.651320822536945343e-03,6.208117306232452393e-02,2.854857966303825378e-02,1.450710445642471313e-01,5.372864380478858948e-02,9.296909719705581665e-02,1.345149241387844086e-02,8.040712215006351471e-03,2.745168842375278473e-02,4.360442608594894409e-02,9.043840318918228149e-02,9.296559542417526245e-02,2.073346450924873352e-02,-8.729254826903343201e-03,-8.439174294471740723e-02,-1.117166280746459961e-01,-5.666266754269599915e-02,-8.105430752038955688e-02,-7.274667266756296158e-03,-2.028518356382846832e-02,4.139865562319755554e-02,9.708648920059204102e-02,-2.522994019091129303e-02,7.305151969194412231e-02,8.025496453046798706e-02,9.472681581974029541e-02,5.561536550521850586e-02,-5.020744726061820984e-02,1.216934099793434143e-01,1.477031856775283813e-01,6.847459822893142700e-02,8.213710039854049683e-02,9.921989589929580688e-02,-2.810204960405826569e-02,-6.053608655929565430e-02,4.836537316441535950e-02,6.109211593866348267e-02,-4.478608444333076477e-02,1.057901084423065186e-01,2.977223508059978485e-02,5.066403374075889587e-02,-4.468693584203720093e-02,-1.405806243419647217e-01,-1.286953240633010864e-01,-6.642814725637435913e-03,3.122903779149055481e-02,5.849711224436759949e-02,1.068129688501358032e-01,1.067877337336540222e-01,4.713646695017814636e-02,-5.639997124671936035e-02,-8.700804412364959717e-02,-3.198112919926643372e-02,-1.055848151445388794e-01,-3.174135461449623108e-02,-1.887192390859127045e-02,2.461468279361724854e-01,1.957846879959106445e-01,9.378629177808761597e-02,8.362483978271484375e-02,-5.041770264506340027e-02,4.547357931733131409e-02,-6.230246275663375854e-02,-3.095345199108123779e-02,5.723963305354118347e-02,-6.858456134796142578e-02,1.668110862374305725e-02,8.655371144413948059e-03,7.184217870235443115e-02,-1.288608880713582039e-03,-2.223179489374160767e-02,-1.297672986984252930e-01,1.762827299535274506e-02,7.072647660970687866e-02,-3.329829871654510498e-02,8.327168971300125122e-02,-7.142327260226011276e-03,5.544743686914443970e-02,5.608708038926124573e-02,-2.913380227982997894e-02,-8.169165253639221191e-02,-1.793584041297435760e-02,-8.423828333616256714e-02,-2.538682334125041962e-02,1.999001652002334595e-01,2.132367193698883057e-01,1.167937591671943665e-01,-9.050932526588439941e-02,-2.062808722257614136e-03,-3.092861361801624298e-02,-4.040088132023811340e-02,1.827827841043472290e-02,-4.879359155893325806e-02,-9.629216790199279785e-02,7.037881761789321899e-02,1.743232160806655884e-01,4.667743295431137085e-02,6.759848445653915405e-02,-7.594824582338333130e-02,1.220982708036899567e-02,-6.229938939213752747e-02,5.383938923478126526e-02,-1.905604824423789978e-02,6.003924086689949036e-02,1.155357584357261658e-01,6.689852476119995117e-02,4.064329713582992554e-02,4.991905391216278076e-02,1.394845079630613327e-02,6.453604996204376221e-02,5.835665389895439148e-02,2.157795429229736328e-02,1.382853388786315918e-01,1.995339840650558472e-01,7.938218116760253906e-02,1.280031446367502213e-02,1.059917500242590904e-03,-2.871276065707206726e-02,9.555703401565551758e-02,-2.424499951303005219e-02,-1.080391705036163330e-01,-2.611776627600193024e-02,9.740734100341796875e-02,1.868950277566909790e-01,7.194848358631134033e-02,5.738453939557075500e-02,-2.638881281018257141e-02,2.088920399546623230e-02,4.031419381499290466e-02,7.904863357543945312e-02,-4.316097497940063477e-02,2.371639013290405273e-02,1.156831532716751099e-02,-9.364320337772369385e-02,-1.140921711921691895e-01,-1.432397961616516113e-01,-1.200441047549247742e-01,-6.158956792205572128e-03,9.080908261239528656e-03,2.515506744384765625e-02,1.750544309616088867e-01,7.014235854148864746e-02,4.422119259834289551e-02,-2.349828183650970459e-02,6.379883736371994019e-03,6.421501934528350830e-02,1.023413613438606262e-02,6.137760728597640991e-02,1.086293719708919525e-02,5.191032774746417999e-03,1.757209450006484985e-01,1.105611622333526611e-01,2.632211521267890930e-02,-7.019798457622528076e-02,-1.277359873056411743e-01,8.737645298242568970e-02,1.182076707482337952e-01,1.000922452658414841e-02,2.578892745077610016e-02,4.582562483847141266e-03,-7.498616725206375122e-02,3.924936056137084961e-02,-9.165912866592407227e-02,-2.417567968368530273e-01,-2.028132230043411255e-01,-3.526724502444267273e-02,-4.715434834361076355e-02,8.809719979763031006e-02,3.022889792919158936e-01,2.086460590362548828e-01,3.608351200819015503e-02,5.566836521029472351e-02,4.427901282906532288e-02,9.112540632486343384e-02,8.658403903245925903e-02,3.448692336678504944e-02,-1.248631030321121216e-01,6.102572754025459290e-02,2.072489634156227112e-02,5.555017292499542236e-02,-5.751542001962661743e-02,-6.911582499742507935e-02,-2.553865686058998108e-02,1.066168621182441711e-01,2.084816806018352509e-02,1.205213069915771484e-01,5.868657957762479782e-03,7.870565354824066162e-02,8.314400166273117065e-02,1.382516231387853622e-02,-9.874743968248367310e-02,-1.272701919078826904e-01,-6.003299355506896973e-02,5.247502028942108154e-02,1.114169657230377197e-01,1.096262335777282715e-01,2.577566504478454590e-01,2.559274137020111084e-01,-2.444549463689327240e-02,1.116624660789966583e-02,-6.672870367765426636e-02,1.315935980528593063e-02,2.433294802904129028e-02,-6.591098755598068237e-02,-9.260922670364379883e-02,-1.901538297533988953e-02,3.178424388170242310e-02,-1.704442687332630157e-02,-1.337526482529938221e-03,-1.206305623054504395e-01,8.384436368942260742e-02,1.031795293092727661e-01,4.484171047806739807e-02,1.534956544637680054e-01,6.118074804544448853e-02,8.992201089859008789e-02,4.676214419305324554e-03,-2.782556787133216858e-02,1.717360876500606537e-02,-5.947784520685672760e-03,-6.693585216999053955e-02,4.647018015384674072e-02,7.490807026624679565e-02,1.109559163451194763e-01,1.356278806924819946e-01,3.288738429546356201e-02,3.778973594307899475e-02,-6.835569627583026886e-03,-3.790173307061195374e-02,1.683255657553672791e-02,3.756552189588546753e-02,-4.264795407652854919e-02,9.498592466115951538e-02,1.365969479084014893e-01,6.889471784234046936e-03,-4.175216332077980042e-02,-8.698983490467071533e-02,-8.313074707984924316e-02,5.130385607481002808e-02,1.535057723522186279e-01,2.032121270895004272e-02,2.454797364771366119e-02,-2.041723951697349548e-02,5.530639737844467163e-02,2.076507173478603363e-02,-7.718805223703384399e-02,-1.252998560667037964e-01,-5.107925459742546082e-02,-3.439759463071823120e-02,6.461047381162643433e-02,3.890353813767433167e-02,-8.227810263633728027e-03,5.970856547355651855e-02,-3.501791134476661682e-02,-1.452498137950897217e-01,-8.507593721151351929e-02,-4.824418202042579651e-02,1.168576162308454514e-02,2.711459994316101074e-02,1.145784407854080200e-01,4.685284569859504700e-02,1.333248466253280640e-01,-5.519976466894149780e-02,-1.198733747005462646e-01,-5.355790257453918457e-02,8.502283133566379547e-03,1.012977510690689087e-01,1.197893917560577393e-01,1.780856698751449585e-01,5.147856473922729492e-02,8.094646036624908447e-02,2.620135992765426636e-02,1.343591720797121525e-04,-6.223777309060096741e-02,-1.123123019933700562e-01,-2.392577677965164185e-01,-1.452266573905944824e-01,-1.526452004909515381e-01,4.557764157652854919e-02,-6.972095370292663574e-02,2.657948434352874756e-02,2.345485053956508636e-02,-1.455741971731185913e-01,-4.066338762640953064e-02,-4.062222316861152649e-02,-3.537165373563766479e-02,1.345501095056533813e-01,8.954205363988876343e-02,1.084104478359222412e-01,1.669046580791473389e-01,-1.809835992753505707e-02,-1.217101886868476868e-01,-6.601506471633911133e-02,-2.847504802048206329e-02,4.062934592366218567e-02,1.806184947490692139e-01,7.234200835227966309e-02,5.706260353326797485e-02,3.201210871338844299e-02,7.916680723428726196e-02,4.096972197294235229e-02,-3.552438691258430481e-02,-5.133059993386268616e-02,-1.115079373121261597e-01,-3.838150203227996826e-02,3.768071904778480530e-02,3.386830911040306091e-02,-1.880269497632980347e-02,3.367655351758003235e-02,-3.011129051446914673e-02,2.846516855061054230e-02,-1.652883589267730713e-01,-6.532662361860275269e-02,-7.832843065261840820e-02,2.998705767095088959e-02,6.602990627288818359e-02,1.778877079486846924e-01,1.378234922885894775e-01,7.046814262866973877e-02,-9.417850524187088013e-02,-4.545107856392860413e-02,-1.357797347009181976e-02,8.601561188697814941e-02,-1.010499149560928345e-02,2.764305844902992249e-02,-4.462358541786670685e-03,1.702863126993179321e-01,8.249369263648986816e-02,2.552183903753757477e-02,6.015334278345108032e-02,-3.291056305170059204e-02,1.109997630119323730e-01,1.876606047153472900e-02,8.305358141660690308e-02,1.175660267472267151e-02,1.126283314079046249e-03,2.397468313574790955e-02,9.291022270917892456e-02,-1.853205822408199310e-02,-3.861664608120918274e-02,-8.708012849092483521e-02,-1.289586275815963745e-01,-1.310475021600723267e-01,-7.086339592933654785e-02,9.220087900757789612e-03,-5.186179652810096741e-03,-8.999373763799667358e-02,-1.562150269746780396e-01,-4.779169708490371704e-02,5.842857807874679565e-02,-7.549023628234863281e-02,-2.225433848798274994e-02,-1.082272455096244812e-01,5.716961994767189026e-02,4.890221357345581055e-02,-1.622780039906501770e-02,5.635919421911239624e-02,-6.503070145845413208e-02,-8.643805235624313354e-02,4.262143000960350037e-02,9.869657456874847412e-02,1.013109646737575531e-02,4.125135391950607300e-02,-7.390236854553222656e-02,-5.815867334604263306e-02,-1.772338002920150757e-01,-3.725439682602882385e-02,-8.408223278820514679e-03,-1.038638576865196228e-01,-1.000486537814140320e-01,-1.382311433553695679e-01,-1.976821385324001312e-02,-1.137255132198333740e-01,-1.269931793212890625e-01,-6.895236670970916748e-02,-5.276042595505714417e-02,7.767939008772373199e-03,-4.809855297207832336e-02,-4.467220604419708252e-02,-2.002653926610946655e-01,-9.815011918544769287e-02,-8.234141021966934204e-02,-4.170217365026473999e-02,5.405541509389877319e-03,-1.252279281616210938e-01,-1.229206919670104980e-01,1.823605969548225403e-02,8.557615429162979126e-02,7.028324995189905167e-03,5.979030206799507141e-02,3.449223237112164497e-03,5.671150237321853638e-02,-9.209385514259338379e-02,-2.041018605232238770e-01,-2.660781443119049072e-01,-2.216182500123977661e-01,-5.351062864065170288e-02,-6.104042753577232361e-02,-1.203978061676025391e-01,-8.306904882192611694e-02,-1.233155429363250732e-01,-1.696686446666717529e-01,-1.394318044185638428e-01,-1.293010115623474121e-01,-1.558613926172256470e-01,-6.395836174488067627e-02,-1.360980570316314697e-01,-5.016539618372917175e-02,-1.123465076088905334e-01,-1.790304780006408691e-01,-6.228439882397651672e-02,-1.348253041505813599e-01,-1.222081929445266724e-01,-7.502463459968566895e-02,1.217511221766471863e-01,2.263549156486988068e-02,-1.697964593768119812e-02,-1.550478581339120865e-02,-2.177351415157318115e-01,-5.345143750309944153e-02,-1.250471174716949463e-01,-3.341732025146484375e-01,-3.478675186634063721e-01,-2.779608666896820068e-01,-1.720299571752548218e-01,-5.349066480994224548e-02,-3.440264984965324402e-02,-9.430378675460815430e-02,-1.415961086750030518e-01,-6.914648413658142090e-02,-1.129523217678070068e-01,-4.475720971822738647e-02,-8.737573027610778809e-02,-1.356005072593688965e-01,-1.172044947743415833e-01,-1.322716623544692993e-01,-6.525312364101409912e-02,-7.713413238525390625e-02,-1.489764899015426636e-01,-8.087302744388580322e-02,-5.169222131371498108e-02,6.261175870895385742e-02,8.542741835117340088e-02,8.054517954587936401e-02,1.067559793591499329e-02,-2.994678355753421783e-02,-6.435369700193405151e-02,3.501489758491516113e-03,3.362166509032249451e-02,-1.659945845603942871e-01,-9.906718134880065918e-02,-1.285966187715530396e-01,-1.296925246715545654e-01,-7.701099663972854614e-02,3.157522901892662048e-02,-4.622360318899154663e-02,-3.377296030521392822e-02,-4.018883779644966125e-02,1.381223183125257492e-02,-4.956552758812904358e-02,-1.940314285457134247e-02,7.291472516953945160e-03,4.327080771327018738e-02,-2.717649377882480621e-02,6.485503911972045898e-02,3.022543713450431824e-02,-1.337095201015472412e-01,-9.245771169662475586e-02,-4.751246050000190735e-02,-1.132078375667333603e-02,4.824390634894371033e-02,4.839582368731498718e-02,-8.662478625774383545e-02,-6.295490544289350510e-03,5.472738295793533325e-02,-6.807000190019607544e-02,6.859590858221054077e-02,8.696898072957992554e-02,-4.501964151859283447e-02,1.512482110410928726e-02,-8.357603847980499268e-02,4.486732184886932373e-02,9.819359332323074341e-02,7.280045747756958008e-02,3.181008994579315186e-02,7.320244610309600830e-02,-1.389222452417016029e-03,-2.235221210867166519e-03,3.019431792199611664e-02,8.812957257032394409e-02,3.450644761323928833e-02,1.676247268915176392e-01,2.568840980529785156e-02,-1.052254717797040939e-02,-1.111659780144691467e-01,-1.104164645075798035e-01,9.705264121294021606e-02,1.735739558935165405e-01,9.982072561979293823e-02,-1.178431324660778046e-02,-1.086610704660415649e-01,-4.086519777774810791e-02,7.272157818078994751e-02,3.099679946899414062e-03,-1.758486032485961914e-03,8.612794429063796997e-02,6.568460911512374878e-02,7.420714199542999268e-02,5.047301575541496277e-02,1.664527133107185364e-02,6.216394156217575073e-02,7.897903770208358765e-02,-5.308321677148342133e-03,5.762916058301925659e-02,-1.191134285181760788e-02,9.505234658718109131e-02,1.525039076805114746e-01,1.211323514580726624e-01,4.877675324678421021e-02,1.867087557911872864e-02,1.349721699953079224e-01,3.223922103643417358e-02,1.022180914878845215e-01,1.267552077770233154e-01,1.978228539228439331e-01,2.147147208452224731e-01,4.665730148553848267e-02,4.510181769728660583e-02,-2.584601752460002899e-02,-5.074373632669448853e-02,-1.818639785051345825e-02,-3.279468044638633728e-02,4.162427783012390137e-02,-2.470900863409042358e-02,1.067885234951972961e-01,8.071525394916534424e-02,1.267413198947906494e-01,2.384001202881336212e-02,8.383900672197341919e-02,1.286007314920425415e-01,1.258564461022615433e-02,-2.339583449065685272e-02,-3.049926646053791046e-02,5.850559473037719727e-02,-1.051446329802274704e-02,7.049638032913208008e-02,-6.525712460279464722e-02,5.072145909070968628e-02,1.957496106624603271e-01,2.034327834844589233e-01,1.236049085855484009e-01,6.924211978912353516e-02,2.031235247850418091e-01,1.641747951507568359e-01,1.192341595888137817e-01,-3.931482508778572083e-02,-8.103840053081512451e-02,2.934499830007553101e-02,-7.934943586587905884e-02,8.090437203645706177e-02,-3.802219033241271973e-02,-4.993788897991180420e-03,-5.108654499053955078e-03,-1.721968757919967175e-03,7.578138262033462524e-02,3.024204075336456299e-02,1.698911786079406738e-01,4.011473804712295532e-02,-1.040412113070487976e-02,-1.269299536943435669e-01,-1.315359175205230713e-01,1.527269370853900909e-02,2.622478827834129333e-02,9.655286371707916260e-02,-1.533436775207519531e-02,4.152251780033111572e-02,1.368349492549896240e-01,3.573181331157684326e-01,1.898677796125411987e-01,1.613487601280212402e-01,2.004831433296203613e-01,1.865101754665374756e-01,8.030550181865692139e-02,3.618228435516357422e-02,2.386110275983810425e-02,5.890568345785140991e-02,3.679848462343215942e-02,6.169190257787704468e-02,6.685789674520492554e-02,-3.422360867261886597e-02,7.424034178256988525e-03,-1.538526266813278198e-02,7.358709722757339478e-02,8.888010680675506592e-02,2.123051732778549194e-01,-2.424931153655052185e-02,-1.435446888208389282e-01,-6.200445070862770081e-02,-1.446979343891143799e-01,7.740467786788940430e-02,-5.875233560800552368e-03,2.334022708237171173e-02,5.394125357270240784e-02,1.082822158932685852e-01,1.620532721281051636e-01,3.053514659404754639e-01,1.475726813077926636e-01,1.850534975528717041e-01,9.018803387880325317e-02,1.015922799706459045e-01,-1.550422701984643936e-02,6.928951293230056763e-02,-2.824358642101287842e-03,5.018189549446105957e-03,2.644725143909454346e-02
