-8.709707856178283691e-02,6.329566985368728638e-02,1.418736428022384644e-01,-1.463046669960021973e-01,3.770606517791748047e-01,-5.395082756876945496e-02,1.938526984304189682e-03,1.308142691850662231e-01,-2.302784472703933716e-01,-4.154264926910400391e-01,-8.506575226783752441e-02,-4.284821152687072754e-01,8.966796845197677612e-02,-3.956615626811981201e-01,2.823063135147094727e-01,-4.671469032764434814e-01,2.199588343501091003e-02,1.882395744323730469e-01,2.404514998197555542e-01,5.129817128181457520e-02,-5.953728556632995605e-01,-3.308866620063781738e-01,3.182610869407653809e-01,-5.058847069740295410e-01,-2.041662484407424927e-01,-2.912157401442527771e-02,6.891547888517379761e-02,-3.295321166515350342e-01,4.896418750286102295e-02,2.268218845129013062e-01,-2.680435180664062500e-01,-2.223066985607147217e-01,-1.575269252061843872e-01,3.083820641040802002e-01,1.639384403824806213e-02,3.026497960090637207e-01,-2.462508082389831543e-01,1.101630628108978271e-01,-1.124518141150474548e-01,-2.517074048519134521e-01,-1.665372401475906372e-01,-1.248548403382301331e-01,-4.069352149963378906e-02,4.583688378334045410e-01,1.069910898804664612e-01,1.260044872760772705e-01,4.191322326660156250e-01,1.399801224470138550e-01,2.050019800662994385e-01,2.536825835704803467e-01,6.575260311365127563e-02,-2.150392830371856689e-01,4.994841292500495911e-02,3.464492857456207275e-01,5.130577087402343750e-02,-2.990363240242004395e-01,2.420202195644378662e-01,-1.014891862869262695e-01,1.580155044794082642e-01,-4.293414950370788574e-01,-2.155869603157043457e-01,-1.815939247608184814e-01,1.317252665758132935e-01,-2.647374570369720459e-01
4.640346858650445938e-03,3.492861092090606689e-01,-1.820882856845855713e-01,-2.433518469333648682e-01,-1.609659641981124878e-01,3.826178014278411865e-01,-1.413876265287399292e-01,1.726989448070526123e-02,-2.269338518381118774e-01,-8.768264949321746826e-02,2.128251940011978149e-01,-1.658253371715545654e-01,1.567583829164505005e-01,-6.981138885021209717e-02,2.722973525524139404e-01,-3.462944924831390381e-01,3.474030494689941406e-01,1.785948723554611206e-01,8.867336809635162354e-02,-3.071691691875457764e-01,-6.709038279950618744e-03,-9.741437435150146484e-01,1.311941742897033691e-01,7.294956594705581665e-02,-1.282900571823120117e-01,-5.371028184890747070e-01,3.763129711151123047e-01,-6.388059258460998535e-01,-3.669949471950531006e-01,2.529300153255462646e-01,1.276718527078628540e-01,1.474931836128234863e-01,4.239095449447631836e-01,-9.270832687616348267e-02,-7.424850016832351685e-02,-2.277177721261978149e-01,3.854629993438720703e-01,2.541918158531188965e-01,-3.081556409597396851e-02,-4.401695355772972107e-02,-2.963842153549194336e-01,-7.895750552415847778e-02,2.110588848590850830e-01,-6.390379071235656738e-01,3.489284515380859375e-01,2.370978146791458130e-01,-2.462837398052215576e-01,4.279506504535675049e-01,-8.615971542894840240e-03,4.091869294643402100e-02,-9.804527461528778076e-02,3.549666330218315125e-02,-3.306690230965614319e-02,2.998088300228118896e-01,-1.210232079029083252e-01,3.519123792648315430e-01,-4.152668416500091553e-01,-6.937325000762939453e-02,8.790292590856552124e-02,2.714282274246215820e-01,-5.245245248079299927e-02,1.893311440944671631e-01,1.855122894048690796e-01,2.237424105405807495e-01
-1.947997212409973145e-01,-4.889363646507263184e-01,2.576484084129333496e-01,1.367311459034681320e-02,-4.687407612800598145e-02,2.470470070838928223e-01,4.199781641364097595e-02,-4.468360841274261475e-01,-1.078463122248649597e-01,5.221401527523994446e-02,3.716464340686798096e-02,7.497680187225341797e-02,5.038126185536384583e-02,3.834311366081237793e-01,-4.432111084461212158e-01,5.155013501644134521e-02,-5.432794094085693359e-01,-1.082041934132575989e-01,1.837985515594482422e-01,7.565417885780334473e-02,-2.703860960900783539e-02,5.420871973037719727e-01,-2.108693569898605347e-01,1.224179193377494812e-01,-3.135635703802108765e-02,2.500621974468231201e-01,-2.560296654701232910e-01,1.232464611530303955e-01,1.528374701738357544e-01,-1.588292717933654785e-01,1.931708008050918579e-01,2.283796668052673340e-01,-3.149272501468658447e-01,4.170834422111511230e-01,1.383105814456939697e-01,1.531735062599182129e-01,4.125536084175109863e-01,-2.095020562410354614e-01,1.597144603729248047e-01,2.273073643445968628e-01,1.724229007959365845e-01,2.279147692024707794e-02,-1.390074491500854492e-01,-1.010534241795539856e-01,-4.930414259433746338e-01,-3.204757869243621826e-01,2.278001420199871063e-02,-4.592532813549041748e-01,3.056138157844543457e-01,4.139418601989746094e-01,7.008148729801177979e-02,-1.670729182660579681e-02,-3.103889152407646179e-02,-3.266901373863220215e-01,-1.560097187757492065e-01,-4.451450407505035400e-01,8.091621845960617065e-02,1.456555873155593872e-01,4.877860546112060547e-01,-1.516792923212051392e-01,-5.791822820901870728e-02,1.029174998402595520e-01,-9.100960493087768555e-01,1.663923710584640503e-01
4.598360359668731689e-01,-3.096591532230377197e-01,-2.801099121570587158e-01,-1.251439331099390984e-03,3.969870880246162415e-02,2.354609370231628418e-01,3.311086595058441162e-01,-2.958663105964660645e-01,-5.100546404719352722e-02,1.447435170412063599e-01,1.634777933359146118e-01,9.209174662828445435e-02,-5.488193128257989883e-03,3.517228737473487854e-02,1.244189888238906860e-01,9.391121566295623779e-02,6.835589557886123657e-02,-3.363104164600372314e-01,-1.315915137529373169e-01,3.815901279449462891e-01,5.055654048919677734e-01,-2.145141065120697021e-01,1.104095205664634705e-01,-6.695733964443206787e-02,-3.785340115427970886e-02,4.361367225646972656e-01,-5.937461555004119873e-02,4.866408407688140869e-01,2.838794887065887451e-01,-3.714867532253265381e-01,-3.226028680801391602e-01,-2.977821044623851776e-02,3.392115607857704163e-02,-2.736436426639556885e-01,1.885123997926712036e-01,2.148529887199401855e-01,4.668546095490455627e-02,2.429698407649993896e-01,7.963345199823379517e-02,3.292473256587982178e-01,4.972261190414428711e-02,-3.118314146995544434e-01,1.781360507011413574e-01,8.863645792007446289e-02,-1.874295435845851898e-02,1.344386637210845947e-01,-4.523729681968688965e-01,-3.353147506713867188e-01,-3.326964378356933594e-01,-2.811831235885620117e-02,-2.442172169685363770e-01,5.539452657103538513e-02,-1.382476806640625000e+00,-4.407509565353393555e-01,-1.275614053010940552e-01,3.206152021884918213e-01,-2.337201237678527832e-01,-8.055143058300018311e-02,6.256198137998580933e-02,-1.847047805786132812e-01,-8.683200180530548096e-02,1.830546706914901733e-01,1.268921643495559692e-01,6.212069094181060791e-02
-3.968983516097068787e-02,3.087972700595855713e-01,-2.306787297129631042e-02,2.306755632162094116e-01,-5.788452029228210449e-01,1.047542989253997803e-01,-2.612081915140151978e-02,2.525309920310974121e-01,1.346651464700698853e-01,1.164864897727966309e-01,-2.194810360670089722e-01,-2.539923787117004395e-01,-9.144443869590759277e-01,1.108297407627105713e-01,-5.231099724769592285e-01,-1.099298149347305298e-01,1.085522323846817017e-01,1.874888837337493896e-01,-7.172027230262756348e-01,2.317362725734710693e-01,2.560541927814483643e-01,-8.148195594549179077e-02,-1.008817076683044434e+00,1.980441659688949585e-01,1.452356129884719849e-01,2.132353186607360840e-01,1.059511955827474594e-02,4.463741183280944824e-02,-4.937995374202728271e-01,-1.880113929510116577e-01,4.984154924750328064e-02,6.557371020317077637e-01,2.211275547742843628e-01,-3.463488519191741943e-01,-2.387085556983947754e-01,-1.013023555278778076e-01,2.528229355812072754e-01,-5.723987892270088196e-02,2.882405221462249756e-01,-2.390258610248565674e-01,-3.803327977657318115e-01,1.468361467123031616e-01,-6.122838705778121948e-02,1.592452526092529297e-01,-3.182483315467834473e-01,-3.185760974884033203e-02,-1.115257516503334045e-01,-1.886541396379470825e-02,9.028208442032337189e-03,3.125307261943817139e-01,1.920251995325088501e-01,-1.131332293152809143e-01,3.213227689266204834e-01,-1.767563968896865845e-01,4.809277132153511047e-02,2.452251501381397247e-02,-2.552134990692138672e-01,-3.647389635443687439e-02,2.171910367906093597e-02,5.053727626800537109e-01,2.912113368511199951e-01,4.489093273878097534e-02,2.911484614014625549e-02,1.412628144025802612e-01
-9.483595937490463257e-02,2.678516805171966553e-01,1.618405580520629883e-01,2.515616118907928467e-01,8.096764236688613892e-02,2.187395235523581505e-03,-5.192182064056396484e-01,7.344974577426910400e-02,2.035586684942245483e-01,6.423978507518768311e-02,-2.128075994551181793e-02,-2.631686814129352570e-02,-1.064294576644897461e-01,6.675998121500015259e-02,1.939714550971984863e-01,-2.600983977317810059e-01,-1.353717744350433350e-01,1.858133226633071899e-01,2.563579082489013672e-01,-1.527372300624847412e-01,-1.321738660335540771e-01,1.423410046845674515e-02,2.298917323350906372e-01,1.024629622697830200e-01,5.030790343880653381e-02,-3.731241822242736816e-01,-1.012800931930541992e-01,-1.564116179943084717e-01,4.619994163513183594e-01,1.557689309120178223e-01,-1.852934211492538452e-01,2.319291532039642334e-01,-4.017427265644073486e-01,-2.938493490219116211e-01,2.033055573701858521e-01,-7.167772948741912842e-02,2.200981415808200836e-02,5.417579039931297302e-02,4.534110799431800842e-02,-9.187976270914077759e-02,5.333303213119506836e-01,-1.935455203056335449e-01,1.383581608533859253e-01,5.986011624336242676e-01,4.849435389041900635e-01,4.871898517012596130e-02,8.717610687017440796e-02,-3.516095457598567009e-03,2.971966005861759186e-02,-2.729631066322326660e-01,-2.513301558792591095e-02,6.115756556391716003e-02,-3.505316376686096191e-01,-2.149626761674880981e-01,1.711366474628448486e-01,-1.421505063772201538e-01,8.859939128160476685e-02,-4.630332291126251221e-01,-9.263790398836135864e-02,4.739690721035003662e-01,-7.410745024681091309e-01,1.529566049575805664e-01,-1.491838395595550537e-01,1.440206617116928101e-01
2.318369746208190918e-01,-1.654874384403228760e-01,-1.387344598770141602e-01,-2.552574034780263901e-03,4.322027042508125305e-02,-3.099483549594879150e-01,-6.171398982405662537e-02,4.014387726783752441e-03,-2.819945812225341797e-01,1.180910915136337280e-01,4.129039347171783447e-01,1.991677135229110718e-01,-4.240339621901512146e-02,1.709245592355728149e-01,1.643130779266357422e-01,-4.387183487415313721e-02,-1.540642417967319489e-02,-4.791815876960754395e-01,1.075061932206153870e-01,-4.673562943935394287e-01,-2.588872015476226807e-01,3.889690637588500977e-01,1.503276526927947998e-01,2.702723816037178040e-02,2.027442902326583862e-01,2.600049674510955811e-01,2.805201113224029541e-01,4.594858735799789429e-03,5.551363900303840637e-02,-2.254482209682464600e-01,-1.458369195461273193e-01,-1.346377283334732056e-01,2.796483337879180908e-01,1.308015584945678711e-01,-2.129401117563247681e-01,1.123569384217262268e-01,1.343588083982467651e-01,-1.796240061521530151e-01,-5.878253579139709473e-01,-1.322905570268630981e-01,-2.329258620738983154e-02,-2.130262088030576706e-03,-3.173040449619293213e-01,2.271498590707778931e-01,-2.166649848222732544e-01,4.914025217294692993e-02,1.782029271125793457e-01,1.641509085893630981e-01,3.596075177192687988e-01,1.427235454320907593e-01,-2.504872083663940430e-01,9.518457204103469849e-02,8.022076487541198730e-01,4.748329520225524902e-01,2.764740586280822754e-01,-5.888897553086280823e-02,5.675162672996520996e-01,4.134599585086107254e-03,-4.766354858875274658e-01,-2.831341922283172607e-01,-2.149700075387954712e-01,-1.606724262237548828e-01,1.073449328541755676e-01,4.166180789470672607e-01
5.636309385299682617e-01,1.716242581605911255e-01,-4.517147839069366455e-01,4.566802680492401123e-01,1.293995827436447144e-01,2.875530533492565155e-02,1.544484049081802368e-01,-1.222469359636306763e-01,1.795999258756637573e-01,4.258895516395568848e-01,3.932972252368927002e-01,-1.807246822863817215e-03,-7.223397027701139450e-03,2.678656950592994690e-03,-5.546000227332115173e-02,3.171963095664978027e-01,1.445284038782119751e-01,-1.242724340409040451e-02,-3.226758912205696106e-02,-6.368456780910491943e-02,-1.413691602647304535e-02,-7.412002980709075928e-02,1.788417994976043701e-02,2.301444709300994873e-01,1.704908013343811035e-01,3.011231124401092529e-01,-3.413319587707519531e-03,2.094818353652954102e-01,-2.867481671273708344e-02,4.363700747489929199e-01,-1.107695605605840683e-02,1.902656853199005127e-01,2.665176093578338623e-01,3.284412622451782227e-01,3.597133979201316833e-02,1.883642375469207764e-01,2.720370292663574219e-01,-1.352045983076095581e-01,1.927744746208190918e-01,2.719809710979461670e-01,1.615292131900787354e-01,1.980822533369064331e-01,-2.380643784999847412e-01,3.384684324264526367e-01,1.074160858988761902e-01,-3.363361582159996033e-02,3.079181313514709473e-01,-2.478765547275543213e-01,-1.240648329257965088e-01,-2.375222556293010712e-02,7.869605720043182373e-02,-1.916437894105911255e-01,9.744308143854141235e-02,-1.115886345505714417e-01,6.539523601531982422e-02,2.625541985034942627e-01,-2.951181828975677490e-01,1.836845278739929199e-01,-2.028367072343826294e-01,-6.156058982014656067e-02,1.678493767976760864e-01,3.975468277931213379e-01,-1.626655273139476776e-02,4.814272001385688782e-02
-4.171368479728698730e-02,2.835301458835601807e-01,-5.224884748458862305e-01,1.563827544450759888e-01,3.505134209990501404e-02,-8.060265183448791504e-01,1.389188915491104126e-01,-1.713941246271133423e-01,2.444748580455780029e-01,1.892507821321487427e-01,7.604862004518508911e-02,4.039188474416732788e-02,9.381204098463058472e-02,-2.360661476850509644e-01,-1.485791057348251343e-01,-2.388293445110321045e-01,1.279891580343246460e-01,1.868113577365875244e-01,-1.522436738014221191e-01,-9.980152249336242676e-01,-2.510729245841503143e-02,-3.598206937313079834e-01,7.396283000707626343e-02,2.815532684326171875e-01,-1.343007478863000870e-02,-4.111634194850921631e-01,2.031353712081909180e-01,-6.414375901222229004e-01,-9.231591820716857910e-01,3.245961666107177734e-02,7.710644602775573730e-02,-2.258219271898269653e-01,2.386263571679592133e-03,1.211603060364723206e-01,1.772299706935882568e-01,-7.999714612960815430e-01,-1.487607322633266449e-02,-2.432315945625305176e-01,-2.255986332893371582e-01,-2.339631877839565277e-02,-5.261095166206359863e-01,1.743791624903678894e-02,-2.268897444009780884e-01,-1.192325472831726074e+00,9.483116865158081055e-02,-1.217487975955009460e-01,2.569245994091033936e-01,4.941729903221130371e-01,-1.528385728597640991e-01,-3.108156621456146240e-01,3.088003695011138916e-01,9.190212190151214600e-02,3.341300189495086670e-01,1.134906187653541565e-01,2.381193339824676514e-01,4.076631274074316025e-03,-6.441631317138671875e-01,6.052467972040176392e-02,-1.584679186344146729e-01,3.722631558775901794e-02,-1.984405815601348877e-01,1.054077595472335815e-01,2.715094983577728271e-01,7.900974154472351074e-02
-4.282569512724876404e-02,2.667614817619323730e-01,-3.307137638330459595e-02,3.148688375949859619e-02,-2.173781394958496094e-02,-2.780347503721714020e-02,9.058662503957748413e-02,-3.906306028366088867e-01,1.418903023004531860e-01,6.319507211446762085e-02,-7.857966423034667969e-02,2.131423652172088623e-01,2.473768591880798340e-01,-5.310998111963272095e-02,5.888222455978393555e-01,9.850770235061645508e-02,-3.770943880081176758e-01,-6.800429522991180420e-02,9.030048549175262451e-02,-2.142894864082336426e-01,3.261921927332878113e-02,-6.349335312843322754e-01,2.630732953548431396e-01,-7.816512137651443481e-02,-1.218050494790077209e-01,1.042682453989982605e-01,4.013726413249969482e-01,-2.822810597717761993e-02,2.747031301259994507e-02,6.707036495208740234e-01,-2.719357982277870178e-02,7.289719581604003906e-02,1.774992346763610840e-01,9.853629767894744873e-02,-5.268306285142898560e-02,9.036073833703994751e-02,8.464278578758239746e-01,1.961376816034317017e-01,-1.120455265045166016e-01,2.312669157981872559e-01,-1.086648851633071899e-01,-1.491281688213348389e-01,1.323316097259521484e-01,4.558488726615905762e-01,4.392966330051422119e-01,1.388312578201293945e-01,5.532613396644592285e-02,5.699583888053894043e-02,1.009582635015249252e-02,1.550057977437973022e-01,-4.316414594650268555e-01,-8.038930594921112061e-02,-7.894533276557922363e-01,-2.026849687099456787e-01,7.473223209381103516e-01,-2.166491746902465820e-01,1.073286011815071106e-01,-7.947377860546112061e-02,8.353709429502487183e-02,1.445657387375831604e-02,6.487289071083068848e-01,1.982261836528778076e-01,-1.937934309244155884e-01,-9.519089013338088989e-02
